,sym_1,sym_2,p_value,t_value,c_value,hedge_ratio,zero_crossings
731,ASTERUSDT,BTCUSDT-26JUN26,0.0388,-3.43,-3.37,1e-05,34
1781,DOGUSDT,RPLUSDT,0.0038,-4.19,-3.37,0.0004,34
3363,MEUSDT,EULUSDT,0.0425,-3.4,-3.37,0.12125,34
1890,DYMUSDT,MIRAUSDT,0.0,-5.52,-3.37,0.43472,34
724,ASTERUSDT,AWEUSDT,0.0375,-3.45,-3.37,13.63624,34
2726,HEMIUSDT,PUMPBTCUSDT,0.0416,-3.41,-3.37,0.52818,34
2023,EDENUSDT,KAITOUSDT,0.0055,-4.08,-3.37,0.1085,34
571,ALTUSDT,BLURUSDT,0.0108,-3.87,-3.37,0.39008,34
2629,GPSUSDT,IPUSDT,0.0113,-3.86,-3.37,0.0108,34
3505,MOVEUSDT,SNTUSDT,0.0017,-4.42,-3.37,2.16906,34
2645,GPSUSDT,MLNUSDT,0.0165,-3.74,-3.37,0.00228,34
3479,MOCAUSDT,NEARUSDT,0.0342,-3.48,-3.37,0.01093,34
1475,CELOUSDT,CTCUSDT,0.0305,-3.52,-3.37,0.48222,34
967,BBUSDT,CVCUSDT,0.0099,-3.9,-3.37,0.91944,34
2171,EPICUSDT,LPTUSDT,0.0025,-4.31,-3.37,0.11428,34
610,ALTUSDT,MANTAUSDT,0.0036,-4.21,-3.37,0.10902,34
636,APEUSDT,AVAXUSDT,0.0194,-3.68,-3.37,0.00998,34
2186,EPICUSDT,PIEVERSEUSDT,0.0115,-3.85,-3.37,0.5129,34
2188,EPICUSDT,PROVEUSDT,0.0055,-4.08,-3.37,0.98,34
3462,MLNUSDT,PUMPBTCUSDT,0.0405,-3.42,-3.37,254.2303,34
3452,MLNUSDT,NEWTUSDT,0.0072,-4.0,-3.37,55.21311,34
1267,BTCUSDT-24APR26,EPICUSDT,0.0335,-3.49,-3.37,272613.6265,34
2184,EPICUSDT,PENDLEUSDT,0.0296,-3.53,-3.37,0.20388,34
3159,MAGICUSDT,IDUSDT,0.0331,-3.49,-3.37,1.54233,34
2932,IPUSDT,PROMPTUSDT,0.0005,-4.72,-3.37,18.79457,34
2717,HEMIUSDT,0GUSDT,0.0395,-3.43,-3.37,0.01344,34
2715,HBARUSDT,ORCAUSDT,0.0232,-3.62,-3.37,0.10139,34
1232,BTCUSDT,ORCAUSDT,0.0014,-4.46,-3.37,75570.41151,34
658,APEXUSDT,POLUSDT,0.0401,-3.42,-3.37,2.86499,34
1655,COWUSDT,POLUSDT,0.0043,-4.15,-3.37,2.43075,34
1684,CYBERUSDT,EULUSDT,0.0429,-3.39,-3.37,0.57428,34
920,B3USDT,HMSTRUSDT,0.0344,-3.48,-3.37,2.36401,34
911,AZTECUSDT,NILUSDT,0.0105,-3.88,-3.37,0.45343,34
1613,COOKIEUSDT,KERNELUSDT,0.0147,-3.77,-3.37,0.20641,34
2735,HMSTRUSDT,DOGUSDT,0.0275,-3.56,-3.37,0.20266,34
376,AIOZUSDT,CROUSDT,0.0269,-3.57,-3.37,0.86233,34
1084,BIOUSDT,ESPORTSUSDT,0.0252,-3.59,-3.37,0.06873,34
3432,MLNUSDT,GIGGLEUSDT,0.0046,-4.13,-3.37,0.13122,34
1563,COAIUSDT,PUMPBTCUSDT,0.0162,-3.74,-3.37,21.53389,34
1703,DASHUSDT,GMTUSDT,0.011,-3.87,-3.37,2959.5756,34
3221,MANTAUSDT,HNTUSDT,0.0455,-3.37,-3.37,0.05896,34
1347,BTCUSDT-27MAR26,ORCAUSDT,0.0014,-4.46,-3.37,75666.34713,34
2371,FLOCKUSDT,PENDLEUSDT,0.0455,-3.37,-3.37,0.04403,34
2346,FLOCKUSDT,AIOZUSDT,0.025,-3.59,-3.37,0.85307,34
3919,SAPIENUSDT,AXLUSDT,0.0124,-3.83,-3.37,1.39311,34
3894,SAGAUSDT,AIXBTUSDT,0.0236,-3.61,-3.37,1.28502,34
3543,NILUSDT,OPUSDT,0.0391,-3.43,-3.37,0.40814,34
2284,FFUSDT,1000LUNCUSDT,0.0,-5.81,-3.37,1.76817,34
580,ALTUSDT,CELOUSDT,0.0074,-3.99,-3.37,0.10003,34
1080,BIOUSDT,ELSAUSDT,0.0118,-3.84,-3.37,0.29031,34
2534,GOATUSDT,JASMYUSDT,0.0151,-3.76,-3.37,3.24203,34
1255,BTCUSDT-20MAR26,ORCAUSDT,0.0014,-4.46,-3.37,75628.00381,34
962,BBUSDT,BTCUSDT-25SEP26,0.0198,-3.67,-3.37,0.0,34
963,BBUSDT,BTCUSDT-26JUN26,0.0194,-3.68,-3.37,0.0,34
3539,NILUSDT,1000BTTUSDT,0.0366,-3.46,-3.37,151.33619,34
559,ALICEUSDT,SKRUSDT,0.0,-5.86,-3.37,5.17594,34
1369,BTCUSDT-29MAY26,ORCAUSDT,0.0012,-4.5,-3.37,75986.56313,34
1358,BTCUSDT-29MAY26,EPICUSDT,0.0325,-3.5,-3.37,273279.11342,34
1314,BTCUSDT-26JUN26,EPICUSDT,0.0318,-3.51,-3.37,273905.54508,34
473,AKTUSDT,HYPERUSDT,0.0058,-4.06,-3.37,4.77324,34
1291,BTCUSDT-25SEP26,EPICUSDT,0.03,-3.53,-3.37,276484.45945,34
2438,GALAUSDT,MEMEUSDT,0.0241,-3.61,-3.37,5.82169,34
1326,BTCUSDT-26JUN26,ORCAUSDT,0.0011,-4.52,-3.37,76160.75139,34
1832,DYDXUSDT,ETHBTCUSDT,0.0126,-3.82,-3.37,2.98041,34
3783,QNTUSDT,SEIUSDT,0.0441,-3.38,-3.37,992.00689,34
3557,ONDOUSDT,SOLUSDT,0.0001,-5.03,-3.37,0.00298,34
2454,GIGAUSDT,ONEUSDT,0.0283,-3.55,-3.37,0.8222,34
833,AUSDT,EULUSDT,0.0235,-3.61,-3.37,0.08285,34
834,AUSDT,NILUSDT,0.03,-3.53,-3.37,1.55671,34
1194,BSVUSDT,MANTAUSDT,0.0245,-3.6,-3.37,214.95604,34
3628,PENDLEUSDT,SNTUSDT,0.0171,-3.72,-3.37,131.42597,34
3326,MEMEUSDT,1000TOSHIUSDT,0.0391,-3.43,-3.37,0.00276,33
2776,HYPEUSDT,MOCAUSDT,0.0387,-3.43,-3.37,2536.99885,33
2753,HOOKUSDT,AUCTIONUSDT,0.0189,-3.69,-3.37,0.00444,33
274,AEROUSDT,POLUSDT,0.0177,-3.71,-3.37,3.44895,33
2853,IOTAUSDT,MIRAUSDT,0.0012,-4.5,-3.37,0.77779,33
3032,KERNELUSDT,AIXBTUSDT,0.0296,-3.53,-3.37,3.61758,33
2474,GIGGLEUSDT,PUMPBTCUSDT,0.0227,-3.63,-3.37,1937.26708,33
4002,SNXUSDT,IOTAUSDT,0.0272,-3.56,-3.37,4.927,33
4003,SNXUSDT,LSKUSDT,0.0021,-4.36,-3.37,2.39178,33
802,ATHUSDT,MONUSDT,0.0,-5.32,-3.37,0.27221,33
769,ATHUSDT,AUSDT,0.0005,-4.73,-3.37,0.07667,33
816,ATOMUSDT,CYBERUSDT,0.0153,-3.76,-3.37,3.36929,33
1797,DUSKUSDT,AUSDT,0.0181,-3.7,-3.37,1.15426,33
825,ATUSDT,DUSKUSDT,0.0148,-3.77,-3.37,1.58416,33
741,ASTERUSDT,IOTAUSDT,0.011,-3.87,-3.37,11.08741,33
1907,DYMUSDT,SAFEUSDT,0.0004,-4.81,-3.37,0.33997,33
746,ASTERUSDT,MOVEUSDT,0.0023,-4.32,-3.37,33.51301,33
749,ASTERUSDT,ORCAUSDT,0.0006,-4.69,-3.37,0.75412,33
3306,MAVIAUSDT,PUMPBTCUSDT,0.0,-5.32,-3.37,2.3463,33
1902,DYMUSDT,PROVEUSDT,0.0006,-4.69,-3.37,0.134,33
1762,DOGEUSDT,PROMPTUSDT,0.0252,-3.59,-3.37,2.28605,33
430,AKEUSDT,SAHARAUSDT,0.0236,-3.61,-3.37,0.00887,33
3023,KAITOUSDT,EPICUSDT,0.0139,-3.79,-3.37,1.37601,33
416,AIOZUSDT,SANDUSDT,0.0025,-4.31,-3.37,0.79202,33
462,AKTUSDT,ESPORTSUSDT,0.0128,-3.82,-3.37,1.41192,33
2537,GOATUSDT,LUNA2USDT,0.0077,-3.98,-3.37,0.29818,33
1745,DOGEUSDT,EPICUSDT,0.0005,-4.71,-3.37,0.36595,33
734,ASTERUSDT,CTCUSDT,0.0074,-3.99,-3.37,4.50372,33
3599,ORCAUSDT,LTCUSDT,0.0254,-3.59,-3.37,0.01704,33
38,1000000MOGUSDT,PROVEUSDT,0.043,-3.39,-3.37,0.60624,33
707,ARKUSDT,ETHBTCUSDT,0.0177,-3.71,-3.37,5.99951,33
3764,PTBUSDT,FOLKSUSDT,0.0384,-3.44,-3.37,0.00104,33
3372,MEUSDT,SANDUSDT,0.0001,-5.15,-3.37,1.38526,33
1709,DASHUSDT,NEARUSDT,0.0108,-3.87,-3.37,24.74834,33
715,ARKUSDT,NEARUSDT,0.003,-4.26,-3.37,0.13275,33
3811,REDUSDT,POLUSDT,0.0368,-3.45,-3.37,1.32084,33
446,AKTUSDT,BCHUSDT,0.0263,-3.57,-3.37,0.00095,33
2441,GALAUSDT,RAYDIUMUSDT,0.0057,-4.07,-3.37,0.00564,33
486,AKTUSDT,MOVEUSDT,0.0005,-4.73,-3.37,20.66196,33
2009,EDENUSDT,HOMEUSDT,0.0083,-3.95,-3.37,1.70861,33
1717,DASHUSDT,SOLUSDT,0.001,-4.54,-3.37,0.37434,33
1692,CYSUSDT,GUNUSDT,0.0043,-4.15,-3.37,27.2935,33
215,AERGOUSDT,AIOZUSDT,0.0013,-4.49,-3.37,0.82424,33
2043,EDENUSDT,MUBARAKUSDT,0.0068,-4.02,-3.37,2.56726,33
713,ARKUSDT,LDOUSDT,0.0407,-3.42,-3.37,0.58969,33
3748,PROMPTUSDT,MOVEUSDT,0.0356,-3.47,-3.37,1.97742,33
1669,CTCUSDT,ONEUSDT,0.0433,-3.39,-3.37,64.43024,33
1678,CVCUSDT,POWRUSDT,0.0068,-4.02,-3.37,0.47167,33
891,AWEUSDT,EPICUSDT,0.0124,-3.83,-3.37,0.19886,33
3205,MANTAUSDT,BTCUSDT-24APR26,0.0141,-3.79,-3.37,0.0,33
3216,MANTAUSDT,EULUSDT,0.028,-3.55,-3.37,0.07299,33
3581,ONTUSDT,SAFEUSDT,0.0014,-4.46,-3.37,0.39817,33
399,AIOZUSDT,LTCUSDT,0.0018,-4.4,-3.37,0.0012,33
2344,FLOCKUSDT,ACHUSDT,0.0048,-4.12,-3.37,8.16868,33
1031,BEATUSDT,GRASSUSDT,0.001,-4.55,-3.37,1.13515,33
673,ARBUSDT,SOLUSDT,0.0007,-4.63,-3.37,0.00115,33
657,APEXUSDT,DYMUSDT,0.0457,-3.37,-3.37,7.78529,33
2920,IPUSDT,MAGICUSDT,0.0069,-4.01,-3.37,12.22668,33
2734,HMSTRUSDT,AEVOUSDT,0.0368,-3.45,-3.37,0.00632,33
78,1000LUNCUSDT,ATUSDT,0.0435,-3.39,-3.37,0.28783,33
2948,JASMYUSDT,CTCUSDT,0.0351,-3.47,-3.37,0.03678,33
2949,JASMYUSDT,EPICUSDT,0.0186,-3.7,-3.37,0.02215,33
378,AIOZUSDT,DASHUSDT,0.0,-5.33,-3.37,0.002,33
671,ARBUSDT,PENGUUSDT,0.002,-4.37,-3.37,13.93354,33
2149,EPICUSDT,ATOMUSDT,0.0266,-3.57,-3.37,0.14153,33
1003,BBUSDT,SOLAYERUSDT,0.0421,-3.4,-3.37,0.33379,33
481,AKTUSDT,LTCUSDT,0.003,-4.26,-3.37,0.00792,33
1298,BTCUSDT-25SEP26,MEMEUSDT,0.0316,-3.51,-3.37,121971911.48655,33
946,BATUSDT,MOCAUSDT,0.0212,-3.65,-3.37,6.7906,33
947,BBUSDT,1000000MOGUSDT,0.0169,-3.73,-3.37,0.17217,33
1263,BTCUSDT-24APR26,CVCUSDT,0.0342,-3.48,-3.37,2352852.65564,33
348,AGIUSDT,GIGAUSDT,0.0,-5.46,-3.37,5.88474,33
608,ALTUSDT,LSKUSDT,0.0155,-3.76,-3.37,0.05766,33
1483,CELOUSDT,ONEUSDT,0.0027,-4.29,-3.37,31.0746,33
3473,MLNUSDT,SNXUSDT,0.0008,-4.62,-3.37,11.80691,33
2208,ERAUSDT,ORCAUSDT,0.0329,-3.49,-3.37,0.14704,33
2178,EPICUSDT,MOVEUSDT,0.0102,-3.89,-3.37,12.35521,33
1459,CCUSDT,ASPUSDT,0.0191,-3.69,-3.37,5.14895,33
1434,CAMPUSDT,LUNA2USDT,0.0002,-4.96,-3.37,0.04351,33
3955,SHELLUSDT,AZTECUSDT,0.0334,-3.49,-3.37,1.34515,33
2639,GPSUSDT,LUNA2USDT,0.0074,-3.99,-3.37,0.13488,33
983,BBUSDT,KNCUSDT,0.0119,-3.84,-3.37,0.20875,33
2231,ESPORTSUSDT,RVNUSDT,0.0169,-3.73,-3.37,55.90463,33
2239,ETHBTCUSDT,IOTAUSDT,0.0182,-3.7,-3.37,0.46328,33
2245,ETHBTCUSDT,RAYDIUMUSDT,0.0036,-4.2,-3.37,0.04843,33
3864,RPLUSDT,ARKUSDT,0.029,-3.54,-3.37,11.13303,33
572,ALTUSDT,BTCUSDT,0.0271,-3.56,-3.37,0.0,33
573,ALTUSDT,BTCUSDT-20MAR26,0.0269,-3.57,-3.37,0.0,33
577,ALTUSDT,BTCUSDT-27MAR26,0.0273,-3.56,-3.37,0.0,33
3115,LINEAUSDT,LINKUSDT,0.0074,-3.99,-3.37,0.00036,33
999,BBUSDT,RUNEUSDT,0.0106,-3.88,-3.37,0.06356,33
3140,LPTUSDT,RAYDIUMUSDT,0.0008,-4.6,-3.37,3.73877,33
2275,EULUSDT,NILUSDT,0.0,-5.28,-3.37,18.78572,33
2558,GODSUSDT,ANIMEUSDT,0.0098,-3.91,-3.37,7.48723,33
93,1000RATSUSDT,B3USDT,0.0057,-4.07,-3.37,127.91539,33
190,ACTUSDT,EPICUSDT,0.0374,-3.45,-3.37,0.05248,33
3943,SAPIENUSDT,POWRUSDT,0.014,-3.79,-3.37,1.19245,33
1415,CAMPUSDT,FFUSDT,0.0038,-4.19,-3.37,0.03721,33
25,1000000MOGUSDT,GMTUSDT,0.0096,-3.91,-3.37,14.44276,33
3987,SNTUSDT,CTCUSDT,0.0361,-3.46,-3.37,0.06195,33
2811,ICXUSDT,FLUXUSDT,0.0051,-4.1,-3.37,0.64556,33
1159,BSVUSDT,ATUSDT,0.0321,-3.5,-3.37,103.45472,33
837,AVAAIUSDT,PUMPFUNUSDT,0.0009,-4.58,-3.37,3.76279,33
775,ATHUSDT,CLANKERUSDT,0.0,-5.38,-3.37,0.00022,33
1868,DYMUSDT,EPICUSDT,0.0108,-3.87,-3.37,0.13671,33
4016,SOLUSDT,FLOCKUSDT,0.0283,-3.55,-3.37,1567.8914,33
3348,MEMEUSDT,PROMPTUSDT,0.0271,-3.56,-3.37,0.01416,33
1831,DYDXUSDT,EPICUSDT,0.0014,-4.46,-3.37,0.33777,33
1217,BTCUSDT,CVCUSDT,0.0362,-3.46,-3.37,2345686.9817,33
3608,ORDERUSDT,ANKRUSDT,0.0098,-3.91,-3.37,12.11816,33
2835,INITUSDT,HOOKUSDT,0.0173,-3.72,-3.37,4.15338,33
8,1000000MOGUSDT,ADAUSDT,0.0003,-4.83,-3.37,0.60361,33
4020,SOMIUSDT,AXLUSDT,0.0316,-3.51,-3.37,3.38638,33
3954,SHELLUSDT,ARKMUSDT,0.0449,-3.38,-3.37,0.27607,32
288,AEVOUSDT,AXLUSDT,0.0345,-3.48,-3.37,0.46435,32
2135,ENAUSDT,PENGUUSDT,0.0097,-3.91,-3.37,14.79536,32
3330,MEMEUSDT,AIOZUSDT,0.0013,-4.48,-3.37,0.00896,32
1896,DYMUSDT,ORCAUSDT,0.0,-5.96,-3.37,0.03801,32
804,ATHUSDT,NILUSDT,0.004,-4.17,-3.37,0.11936,32
799,ATHUSDT,MEUSDT,0.015,-3.77,-3.37,0.05238,32
2154,EPICUSDT,ERAUSDT,0.006,-4.05,-3.37,1.89062,32
3780,PYTHUSDT,ROSEUSDT,0.0231,-3.62,-3.37,3.854,32
1177,BSVUSDT,GASUSDT,0.0375,-3.45,-3.37,9.5574,32
1311,BTCUSDT-26JUN26,DASHUSDT,0.0008,-4.62,-3.37,2160.3944,32
1537,COAIUSDT,HEMIUSDT,0.0113,-3.86,-3.37,40.76189,32
3566,ONEUSDT,GALAUSDT,0.0426,-3.4,-3.37,0.70796,32
1147,BREVUSDT,JASMYUSDT,0.0117,-3.85,-3.37,22.88572,32
1224,BTCUSDT,GALAUSDT,0.0025,-4.31,-3.37,20592642.65287,32
2483,GMTUSDT,MIRAUSDT,0.0199,-3.67,-3.37,0.1362,32
1247,BTCUSDT-20MAR26,GALAUSDT,0.0025,-4.31,-3.37,20608320.14534,32
2315,FFUSDT,INUSDT,0.0001,-5.1,-3.37,1.09178,32
1091,BIOUSDT,LTCUSDT,0.0134,-3.8,-3.37,0.00039,32
1819,DYDXUSDT,APEUSDT,0.035,-3.47,-3.37,0.908,32
171,ACHUSDT,AIOZUSDT,0.0178,-3.71,-3.37,0.10442,32
786,ATHUSDT,EULUSDT,0.0427,-3.4,-3.37,0.00635,32
3775,PUMPFUNUSDT,APEXUSDT,0.0263,-3.58,-3.37,0.00728,32
916,B3USDT,COAIUSDT,0.0224,-3.63,-3.37,0.00121,32
3337,MEMEUSDT,ETHBTCUSDT,0.0206,-3.66,-3.37,0.02,32
961,BBUSDT,BTCUSDT-24APR26,0.0192,-3.68,-3.37,0.0,32
2251,ETHUSDT-25DEC26,ETHUSDT-25SEP26,0.0401,-3.42,-3.37,1.00916,32
132,1INCHUSDT,INJUSDT,0.0025,-4.31,-3.37,0.03189,32
1279,BTCUSDT-24APR26,ORCAUSDT,0.0013,-4.49,-3.37,75801.53522,32
2804,ICPUSDT,RPLUSDT,0.0178,-3.71,-3.37,1.32,32
1056,BICOUSDT,HYPEUSDT,0.0017,-4.42,-3.37,0.00062,32
7,1000000MOGUSDT,AAVEUSDT,0.0114,-3.86,-3.37,0.00143,32
2532,GOATUSDT,IDUSDT,0.0001,-5.14,-3.37,0.45037,32
2110,ELSAUSDT,DASHUSDT,0.0245,-3.6,-3.37,0.00221,32
714,ARKUSDT,MOCAUSDT,0.0245,-3.6,-3.37,12.13988,32
2604,GPSUSDT,EDENUSDT,0.0148,-3.77,-3.37,0.2174,32
101,1000RATSUSDT,ICPUSDT,0.0324,-3.5,-3.37,0.01868,32
97,1000RATSUSDT,EVAAUSDT,0.0047,-4.12,-3.37,0.09266,32
2267,EULUSDT,1000BTTUSDT,0.016,-3.75,-3.37,2844.06698,32
339,AEVOUSDT,SHIB1000USDT,0.0117,-3.85,-3.37,4.35367,32
322,AEVOUSDT,MANTAUSDT,0.0297,-3.53,-3.37,0.36638,32
562,ALTUSDT,1000000MOGUSDT,0.0205,-3.66,-3.37,0.04695,32
996,BBUSDT,RAREUSDT,0.0156,-3.75,-3.37,1.72061,32
659,API3USDT,B3USDT,0.0155,-3.76,-3.37,753.55295,32
3906,SAGAUSDT,JSTUSDT,0.0076,-3.98,-3.37,0.63494,32
654,APEXUSDT,AVAAIUSDT,0.0226,-3.63,-3.37,36.47507,32
1339,BTCUSDT-27MAR26,GALAUSDT,0.0024,-4.32,-3.37,20618785.68423,32
1360,BTCUSDT-29MAY26,GALAUSDT,0.0022,-4.34,-3.37,20706007.23476,32
3913,SAPIENUSDT,AIOZUSDT,0.0445,-3.38,-3.37,1.15725,32
1355,BTCUSDT-29MAY26,DASHUSDT,0.0008,-4.6,-3.37,2155.45409,32
104,1000RATSUSDT,MAVIAUSDT,0.0244,-3.6,-3.37,1.42208,32
2294,FFUSDT,ATUSDT,0.0026,-4.29,-3.37,0.50894,32
2291,FFUSDT,AKEUSDT,0.0046,-4.14,-3.37,349.67316,32
2288,FFUSDT,ACEUSDT,0.0063,-4.04,-3.37,0.49722,32
3585,ORBSUSDT,AGLDUSDT,0.0128,-3.82,-3.37,0.03936,32
1303,BTCUSDT-25SEP26,PROVEUSDT,0.0131,-3.81,-3.37,270978.71352,32
3215,MANTAUSDT,ETHBTCUSDT,0.0073,-4.0,-3.37,2.35084,32
2243,ETHBTCUSDT,MOVEUSDT,0.0095,-3.91,-3.37,1.40035,32
149,AAVEUSDT,ATHUSDT,0.0094,-3.92,-3.37,18662.74815,32
858,AVAXUSDT,KNCUSDT,0.0018,-4.4,-3.37,73.06026,32
3261,MAVIAUSDT,BCHUSDT,0.0001,-5.19,-3.37,7e-05,32
2627,GPSUSDT,INUSDT,0.008,-3.97,-3.37,0.12593,32
2642,GPSUSDT,MAVIAUSDT,0.0231,-3.62,-3.37,0.24733,32
3254,MAVIAUSDT,ASTERUSDT,0.0004,-4.81,-3.37,0.0484,32
409,AIOZUSDT,ORCAUSDT,0.0006,-4.68,-3.37,0.07037,32
407,AIOZUSDT,ONEUSDT,0.0019,-4.38,-3.37,27.07812,32
1991,EDENUSDT,FFUSDT,0.0104,-3.89,-3.37,0.53014,32
3246,MAVIAUSDT,AERGOUSDT,0.0004,-4.8,-3.37,0.6294,32
3817,REQUSDT,1000NEIROCTOUSDT,0.0048,-4.12,-3.37,0.97203,32
1327,BTCUSDT-26JUN26,PROVEUSDT,0.0142,-3.79,-3.37,268450.77596,32
1005,BCHUSDT,BNBUSDT,0.0398,-3.42,-3.37,0.70188,32
3690,POLUSDT,SNXUSDT,0.0403,-3.42,-3.37,0.30826,32
1430,CAMPUSDT,IPUSDT,0.004,-4.17,-3.37,0.00348,32
459,AKTUSDT,ENJUSDT,0.0041,-4.16,-3.37,23.65998,32
3051,KNCUSDT,SOLAYERUSDT,0.0371,-3.45,-3.37,1.59902,32
3486,MOODENGUSDT,PUFFERUSDT,0.0012,-4.5,-3.37,1.66346,32
3048,KNCUSDT,REDUSDT,0.015,-3.77,-3.37,1.03968,32
2226,ESPORTSUSDT,MOVEUSDT,0.0071,-4.0,-3.37,14.62195,32
3762,PROVEUSDT,SNXUSDT,0.0436,-3.39,-3.37,0.84641,32
3291,MAVIAUSDT,LUNA2USDT,0.0001,-5.1,-3.37,0.54518,32
3284,MAVIAUSDT,HIVEUSDT,0.0004,-4.76,-3.37,0.54291,32
642,APEUSDT,ETHBTCUSDT,0.0075,-3.99,-3.37,3.28237,32
605,ALTUSDT,LINEAUSDT,0.0135,-3.8,-3.37,2.2859,32
701,ARKUSDT,ATOMUSDT,0.0148,-3.77,-3.37,0.09625,32
628,ALTUSDT,SOLAYERUSDT,0.0273,-3.56,-3.37,0.09103,32
627,ALTUSDT,SNTUSDT,0.0051,-4.1,-3.37,0.7787,32
700,ARKMUSDT,PUFFERUSDT,0.005,-4.11,-3.37,3.57201,32
286,AEVOUSDT,AVAXUSDT,0.0088,-3.94,-3.37,0.00262,32
343,AGIUSDT,ACHUSDT,0.001,-4.56,-3.37,1.71084,32
1269,BTCUSDT-24APR26,GALAUSDT,0.0023,-4.33,-3.37,20655581.61828,32
1106,BIRBUSDT,DUSKUSDT,0.0188,-3.69,-3.37,1.72737,32
1103,BIOUSDT,SNTUSDT,0.0011,-4.53,-3.37,2.18241,32
1128,BOBAUSDT,DYMUSDT,0.0042,-4.16,-3.37,0.58458,32
2707,HANAUSDT,SHELLUSDT,0.041,-3.41,-3.37,1.33772,32
733,ASTERUSDT,BTCUSDT-29MAY26,0.0408,-3.41,-3.37,1e-05,32
2632,GPSUSDT,JUPUSDT,0.0001,-5.04,-3.37,0.05173,32
2538,GOATUSDT,MAGICUSDT,0.0062,-4.04,-3.37,0.29196,32
439,AKTUSDT,ARCUSDT,0.0241,-3.61,-3.37,10.07018,32
1317,BTCUSDT-26JUN26,GALAUSDT,0.0022,-4.34,-3.37,20753464.03756,32
1301,BTCUSDT-25SEP26,ONEUSDT,0.0144,-3.78,-3.37,29583298.33023,32
1334,BTCUSDT-27MAR26,DASHUSDT,0.001,-4.57,-3.37,2146.37597,32
1651,COWUSDT,KSMUSDT,0.0048,-4.12,-3.37,0.05179,32
3354,MEMEUSDT,SANDUSDT,0.007,-4.01,-3.37,0.00709,32
1293,BTCUSDT-25SEP26,GALAUSDT,0.0022,-4.34,-3.37,20948834.74711,32
759,ASTRUSDT,JASMYUSDT,0.0091,-3.93,-3.37,1.30613,32
767,ATHUSDT,ACHUSDT,0.0451,-3.38,-3.37,0.87714,32
2989,KAIAUSDT,COOKIEUSDT,0.0298,-3.53,-3.37,2.76945,32
993,BBUSDT,PNUTUSDT,0.0056,-4.07,-3.37,0.59833,32
3548,NILUSDT,QNTUSDT,0.0171,-3.72,-3.37,0.00078,32
3546,NILUSDT,POPCATUSDT,0.0142,-3.79,-3.37,0.95227,32
2481,GMTUSDT,LINKUSDT,0.0058,-4.06,-3.37,0.00122,32
2471,GIGGLEUSDT,HEMIUSDT,0.0101,-3.9,-3.37,3667.07273,32
1533,COAIUSDT,FLOCKUSDT,0.0213,-3.65,-3.37,5.57994,32
1530,COAIUSDT,ERAUSDT,0.0302,-3.53,-3.37,2.27891,32
270,AEROUSDT,IDUSDT,0.0346,-3.48,-3.37,8.03425,32
331,AEVOUSDT,RAREUSDT,0.0012,-4.51,-3.37,1.57693,32
329,AEVOUSDT,POWRUSDT,0.02,-3.67,-3.37,0.39751,32
853,AVAXUSDT,EPICUSDT,0.0027,-4.28,-3.37,37.28431,31
1806,DUSKUSDT,HAEDALUSDT,0.0034,-4.22,-3.37,3.34576,31
1802,DUSKUSDT,CYBERUSDT,0.0303,-3.52,-3.37,0.16653,31
1800,DUSKUSDT,COTIUSDT,0.0415,-3.41,-3.37,7.27848,31
2859,IOTAUSDT,PROMPTUSDT,0.0031,-4.24,-3.37,1.52813,31
4008,SNXUSDT,SOLAYERUSDT,0.0062,-4.04,-3.37,3.77598,31
1308,BTCUSDT-26JUN26,ACTUSDT,0.0215,-3.64,-3.37,5217814.17795,31
3562,ONEUSDT,ETHBTCUSDT,0.0153,-3.76,-3.37,0.08244,31
2484,GMTUSDT,MOCAUSDT,0.004,-4.18,-3.37,0.76473,31
2849,IOTAUSDT,LSKUSDT,0.0045,-4.14,-3.37,0.48542,31
173,ACHUSDT,BLURUSDT,0.0437,-3.39,-3.37,0.35485,31
172,ACHUSDT,ASTRUSDT,0.0262,-3.58,-3.37,0.91322,31
1395,CAMPUSDT,ALLOUSDT,0.0,-5.32,-3.37,0.02201,31
1394,CAMPUSDT,AKTUSDT,0.0036,-4.21,-3.37,0.00625,31
1389,CAMPUSDT,ACEUSDT,0.0041,-4.17,-3.37,0.0185,31
1419,CAMPUSDT,GIGGLEUSDT,0.0038,-4.19,-3.37,0.0001,31
2248,ETHUSDT,ETHUSDT-20MAR26,0.0222,-3.63,-3.37,0.99902,31
1063,BIGTIMEUSDT,REDUSDT,0.0185,-3.7,-3.37,0.10639,31
189,ACTUSDT,DYDXUSDT,0.0424,-3.4,-3.37,0.15535,31
2546,GOATUSDT,POLUSDT,0.002,-4.37,-3.37,0.19332,31
2274,EULUSDT,MTLUSDT,0.019,-3.69,-3.37,3.41559,31
3141,LPTUSDT,SNTUSDT,0.0075,-3.99,-3.37,234.50299,31
174,ACHUSDT,DRIFTUSDT,0.0196,-3.68,-3.37,0.08353,31
534,ALICEUSDT,GPSUSDT,0.0,-5.8,-3.37,14.13923,31
3116,LINEAUSDT,MEUSDT,0.0019,-4.39,-3.37,0.0287,31
3921,SAPIENUSDT,BNBUSDT,0.0274,-3.56,-3.37,0.00012,31
527,ALICEUSDT,EDENUSDT,0.0,-5.88,-3.37,3.07387,31
2283,EULUSDT,SEIUSDT,0.0245,-3.6,-3.37,14.54526,31
3123,LINKUSDT,CTCUSDT,0.0398,-3.42,-3.37,58.45468,31
